5.000000e-004 1.000000e+000 0.000000e+000 1.000000e+000 
1.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
2.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
3.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
4.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
5.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
6.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
7.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
8.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
9.500000e-003 1.000000e+000 0.000000e+000 1.000000e+000 
1.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
2.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
3.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
4.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
5.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
6.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
7.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
8.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.050000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.150000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.250000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.350000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.450000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.550000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.650000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.750000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.850000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
9.950000e-002 1.000000e+000 0.000000e+000 1.000000e+000 
1.005000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.015000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.025000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.035000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.045000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.055000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.065000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.075000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.085000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.095000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.105000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.115000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.125000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.135000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.145000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.155000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.165000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
1.175000e-001 1.000000e+000 0.000000e+000 1.000000e+000 
